DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,8184,59470,10/06/2019,00:20:05,15,1,26.6,1.0,0.0,0.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,00:21:56,15,1,19.3,1.1,110.7,110.6,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,01:22:26,15,0,16.2,1.1,3740.8,3740.8,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,02:10:29,15,0,27.6,1.1,2882.9,2882.6,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,05:34:03,15,1,30.4,1.1,3003.8,3003.7,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,05:59:45,15,0,28.3,1.1,13755.9,13755.8,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,06:09:47,15,1,26.6,1.1,2143.8,2143.7,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,06:09:50,15,1,29.6,1.1,3.2,3.1,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,06:15:32,15,1,23.7,1.0,342.4,342.3,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,06:27:04,15,1,27.8,1.0,692.2,692.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,06:43:16,15,1,26.2,1.1,971.7,971.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,06:43:17,15,1,25.4,1.1,0.8,0.7,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,06:50:46,15,0,28.1,1.1,3061.2,3061.1,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,07:15:09,15,1,28.8,1.0,1912.5,1912.3,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,07:40:50,15,0,24.3,1.0,3004.0,3003.9,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,07:42:01,15,1,20.0,1.1,1611.6,1611.5,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,07:49:21,15,1,20.3,1.1,440.4,440.2,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,07:49:23,15,1,20.1,1.0,1.2,1.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,07:49:54,15,1,30.1,1.0,30.8,30.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:04:02,15,1,32.3,1.1,45.4,45.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:04:11,15,1,17.0,1.1,9.0,8.9,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:05:44,15,1,32.7,1.0,92.4,92.1,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,08:16:30,15,0,27.1,1.0,2139.3,2139.2,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,08:22:57,15,1,29.7,1.2,1033.0,1032.9,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:24:17,15,1,21.4,1.1,80.4,80.3,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:24:19,15,1,16.9,1.1,2.3,2.1,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:25:00,15,1,22.8,1.1,40.8,40.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:25:01,15,1,23.7,1.1,0.7,0.6,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,08:25:42,15,0,11.7,1.1,552.7,552.5,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,08:25:58,15,1,13.0,1.0,56.8,56.7,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,08:28:34,15,0,27.0,1.0,171.7,171.4,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,08:28:36,15,0,26.8,1.1,2.4,2.2,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,08:29:32,15,0,28.5,1.0,55.9,55.7,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,08:30:49,15,1,24.8,1.0,291.6,291.2,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:33:12,15,1,32.7,1.0,142.6,142.4,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:33:39,15,1,12.8,1.0,26.7,26.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:35:54,15,1,23.5,1.1,135.3,135.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:51:23,15,1,25.8,1.1,928.8,928.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:52:12,15,1,28.1,1.0,49.5,49.3,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,08:55:34,15,0,14.0,1.1,1561.7,1561.6,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,08:55:35,15,0,15.6,1.1,0.9,0.6,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,08:56:47,15,1,15.1,1.1,274.9,274.8,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,08:56:51,15,1,19.0,1.1,3.5,3.2,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,08:56:58,15,0,19.6,1.1,82.8,82.6,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,09:00:31,15,1,26.1,1.1,220.1,219.9,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:03:54,15,1,26.8,1.1,203.2,203.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:05:36,15,1,26.0,1.0,102.0,101.9,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,09:08:29,15,0,28.5,1.0,691.3,691.1,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,09:11:53,15,1,22.6,1.1,376.5,376.4,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:12:43,15,1,14.1,1.0,50.3,50.2,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:12:44,15,1,13.8,1.0,1.3,1.1,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:13:34,15,1,15.1,1.0,49.5,49.2,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,09:17:24,15,0,20.5,1.1,535.2,535.1,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,09:17:25,15,0,23.8,1.1,0.7,0.5,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,09:24:02,15,1,16.5,1.0,627.9,627.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:28:25,15,1,26.7,1.0,263.7,263.5,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:39:24,15,1,29.5,1.1,659.2,659.1,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:42:48,15,1,26.1,1.1,203.7,203.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:42:50,15,1,20.1,1.1,1.8,1.7,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:42:51,15,1,20.8,1.2,0.8,0.6,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,09:45:22,15,0,17.1,1.0,1676.9,1676.7,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,09:45:47,15,0,28.7,1.0,25.3,25.1,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,09:46:55,15,1,17.0,1.0,243.9,243.8,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:47:25,15,1,25.5,1.1,30.5,30.3,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,09:47:57,15,0,19.1,1.0,129.9,129.8,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,09:51:45,15,1,25.1,1.1,259.4,259.2,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:52:39,15,1,23.4,1.1,54.9,54.7,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:55:38,15,1,8.4,1.0,178.2,178.1,2,1,0.80,CYCLE,S
IND,208,8184,59469,10/06/2019,09:56:02,15,0,17.9,1.2,485.4,485.2,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,09:56:16,15,1,31.7,1.0,38.5,38.2,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:57:12,15,1,28.1,1.1,56.1,56.0,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:57:47,15,1,30.1,1.1,35.0,34.8,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,09:59:24,15,1,23.7,1.1,97.1,96.9,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,10:00:19,15,0,12.6,1.1,4.5,4.5,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,10:02:01,15,1,33.8,1.0,156.5,156.3,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,10:02:40,15,0,18.1,1.0,140.5,140.1,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,10:03:36,15,1,17.9,1.1,94.9,94.8,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,10:05:04,15,1,21.6,1.0,88.6,88.3,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,10:06:39,15,1,30.5,1.1,94.6,94.4,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,10:06:51,15,1,24.9,1.0,11.8,11.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,10:06:52,15,1,21.0,1.1,1.6,1.5,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,10:07:04,15,0,15.1,1.0,264.7,264.5,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,10:07:12,15,0,12.1,1.0,7.5,7.3,2,1,1.00,CYCLE,N
IND,208,8184,59469,10/06/2019,10:07:13,15,0,14.8,1.0,1.3,1.0,2,1,1.00,CYCLE,N
IND,208,8184,59470,10/06/2019,10:12:51,15,1,23.6,1.1,358.8,358.6,2,1,1.00,CYCLE,S
IND,208,8184,59470,10/06/2019,10:14:54,15,1,32.3,1.0,122.8,122.6,2,1,1.00,CYCLE,S
IND,208,8184,59469,10/06/2019,10:17:50,15,0,23.2,1.0,636.6,636.3,2,1,1.00,CYCLE,N
