DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,7600,59472,07/01/2019,04:23:55,15,1,12.6,1.0,0.0,0.1,2,1,1.00,CYCLE,S
IND,208,7600,59471,07/01/2019,04:51:57,15,0,23.9,1.0,1682.7,1682.7,2,1,1.00,CYCLE,N
IND,208,7600,59472,07/01/2019,04:59:34,15,1,17.3,1.0,2139.8,2139.5,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:01:30,15,1,22.3,1.0,115.9,115.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:09:42,15,1,12.7,1.0,491.3,491.2,2,1,1.00,CYCLE,S
IND,208,7600,59471,07/01/2019,05:17:43,15,0,24.8,1.0,1545.3,1545.1,2,1,1.00,CYCLE,N
IND,208,7600,59471,07/01/2019,05:18:21,15,0,21.5,1.0,37.9,37.8,2,1,1.00,CYCLE,N
IND,208,7600,59472,07/01/2019,05:27:18,15,1,18.0,1.0,1056.1,1055.8,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:29:37,15,1,17.6,1.0,139.8,139.6,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:33:31,15,1,18.1,0.9,233.1,232.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:37:43,15,1,19.0,1.0,252.6,252.4,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:39:21,15,1,18.6,1.0,97.4,97.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:39:28,15,1,18.1,1.0,7.8,7.6,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:40:34,15,1,12.7,1.0,65.3,65.1,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:41:43,15,1,17.6,1.0,68.8,68.5,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:42:59,15,1,16.1,1.0,76.6,76.4,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:44:36,15,1,17.1,1.0,97.0,96.8,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:46:41,15,1,19.6,1.0,125.1,124.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:46:42,15,1,21.1,1.0,1.1,0.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:49:21,15,1,16.7,1.0,158.2,158.0,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:52:55,15,1,14.1,1.0,214.2,214.0,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:53:13,15,1,25.1,1.2,18.2,17.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:54:42,15,1,12.6,1.0,89.3,89.2,2,1,1.00,CYCLE,S
IND,208,7600,59471,07/01/2019,05:57:33,15,0,23.8,1.0,2005.0,2004.9,2,1,1.00,CYCLE,N
IND,208,7600,59471,07/01/2019,05:57:34,15,0,25.3,1.0,1.2,1.0,2,1,1.00,CYCLE,N
IND,208,7600,59472,07/01/2019,05:58:43,15,1,16.6,1.0,240.6,240.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,05:58:55,15,1,19.8,1.1,11.7,11.5,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:05:21,15,1,16.3,1.1,386.4,386.3,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:05:36,15,1,11.1,1.0,14.7,14.5,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:09:20,15,1,13.3,1.1,224.7,224.3,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:10:08,15,1,19.1,1.0,47.4,47.1,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:11:25,15,1,11.7,0.9,77.1,76.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:12:22,15,1,14.3,1.0,57.2,56.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:12:28,15,1,17.5,1.0,5.5,5.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:12:30,15,1,17.7,1.1,1.9,1.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:15:47,15,1,24.3,1.0,197.2,197.0,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:15:47,15,1,21.3,1.1,0.7,0.6,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:16:09,15,1,26.7,1.0,21.4,21.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:16:15,15,1,19.3,1.0,5.7,5.6,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:16:19,15,1,13.2,1.0,4.0,3.8,2,1,1.00,CYCLE,S
IND,208,7600,59471,07/01/2019,06:17:50,15,0,11.1,1.1,1215.9,1215.8,2,1,1.00,CYCLE,N
IND,208,7600,59472,07/01/2019,06:19:20,15,1,15.8,1.0,181.1,180.8,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:20:53,15,1,17.7,1.1,93.7,93.5,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:21:13,15,1,15.4,1.0,20.1,19.9,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:21:14,15,1,15.1,1.2,1.0,0.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:23:37,15,1,21.8,1.0,142.5,142.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:23:39,15,1,16.8,1.1,1.9,1.7,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:26:09,15,1,17.3,1.0,150.3,150.1,2,1,1.00,CYCLE,S
IND,208,7600,59471,07/01/2019,06:28:02,15,0,26.9,1.1,41.2,41.2,2,1,1.00,CYCLE,N
IND,208,7600,59472,07/01/2019,06:29:50,15,1,20.6,1.0,220.4,220.2,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:29:52,15,1,18.7,1.0,2.5,2.3,2,1,1.00,CYCLE,S
IND,208,7600,59472,07/01/2019,06:29:53,15,1,19.7,1.1,0.9,0.7,2,1,1.00,CYCLE,S
