DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,6592,59452,25/04/2020,00:24:05,15,1,13.5,1.1,1190.3,1190.2,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,00:31:16,15,1,18.5,1.1,431.3,431.0,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,02:16:08,15,1,25.8,1.2,6291.1,6290.9,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,02:59:49,15,1,23.0,1.0,2621.8,2621.7,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,03:01:05,15,0,18.5,1.0,11578.3,11578.1,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,03:10:04,15,1,23.5,1.0,614.2,614.1,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,03:59:58,15,1,30.2,1.0,2994.4,2994.2,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,04:48:02,15,1,42.5,1.1,2884.1,2884.0,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,05:17:47,15,0,16.8,1.0,8202.1,8201.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,05:24:28,15,0,24.2,1.1,400.4,400.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,05:26:13,15,0,24.9,1.0,105.0,104.9,2,1,0.86,CYCLE,S
IND,208,6592,59453,25/04/2020,05:27:33,15,0,29.2,1.0,79.7,79.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,05:31:17,15,0,21.7,1.1,224.6,224.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,05:31:48,15,0,23.9,1.0,30.7,30.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,05:45:52,15,0,26.5,1.0,844.0,843.8,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,06:02:29,15,1,21.0,1.1,4466.4,4466.3,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,06:03:47,15,0,22.8,1.0,1075.0,1074.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:03:54,15,0,23.6,1.0,7.4,7.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:07:26,15,0,28.3,1.0,211.6,211.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:12:10,15,0,25.7,1.0,284.2,284.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:13:33,15,0,26.9,1.0,83.3,83.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:13:34,15,0,27.7,1.0,0.6,0.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:13:35,15,0,23.4,1.1,0.7,0.6,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,06:15:40,15,1,25.7,1.0,791.3,791.1,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,06:20:20,15,0,24.3,1.0,405.7,405.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:27:29,15,0,30.6,1.0,428.8,428.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:27:36,15,0,26.5,1.0,7.3,7.2,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,06:30:08,15,1,21.9,1.1,868.0,867.9,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,06:31:48,15,0,25.7,1.0,251.9,251.8,2,1,0.80,CYCLE,S
IND,208,6592,59453,25/04/2020,06:31:55,15,0,23.0,1.1,6.5,6.3,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,06:32:25,15,1,25.1,1.1,137.4,137.2,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,06:34:21,15,1,29.1,1.0,115.9,115.7,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,06:34:53,15,1,24.1,1.0,32.3,32.2,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,06:34:53,15,1,24.1,1.0,0.0,0.0,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,06:36:18,15,0,10.9,1.1,263.3,263.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:36:46,15,0,30.1,1.0,27.5,27.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:37:32,15,0,30.0,1.0,46.3,46.2,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,06:39:35,15,1,24.4,1.0,282.0,281.8,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,06:39:35,15,1,24.4,1.0,0.0,0.0,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,06:39:53,15,1,32.1,1.0,18.0,17.8,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,06:40:31,15,0,31.1,1.1,179.5,179.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:40:33,15,0,32.2,1.0,1.4,1.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:41:34,15,0,31.4,1.0,61.4,61.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:41:57,15,0,26.7,1.0,22.5,22.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:42:43,15,0,20.5,1.1,46.7,46.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:45:40,15,0,27.8,1.0,176.3,176.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:48:19,15,0,26.1,1.1,159.1,159.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:51:26,15,0,27.1,1.0,186.8,186.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:52:39,15,0,25.1,1.0,73.4,73.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:52:42,15,0,23.7,1.0,3.1,2.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:53:16,15,0,22.8,1.2,34.0,33.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:53:48,15,0,22.3,1.0,32.1,31.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:53:51,15,0,29.4,1.0,2.9,2.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:55:28,15,0,20.7,1.0,97.1,97.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:58:27,15,0,23.5,1.0,178.9,178.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:58:27,15,0,23.6,1.0,0.3,0.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,06:58:27,15,0,23.6,1.0,0.0,0.0,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,07:00:51,15,1,24.7,1.2,1257.4,1257.3,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,07:01:37,15,0,28.2,1.0,189.6,189.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:02:07,15,0,26.6,1.0,29.5,29.3,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,07:04:04,15,1,31.1,1.0,193.6,193.4,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:04:06,15,1,27.8,1.1,2.0,1.9,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:07:02,15,1,26.7,1.0,175.5,175.4,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,07:07:24,15,0,30.3,1.0,317.9,317.8,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,07:07:25,15,1,21.0,1.0,23.1,22.9,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:09:09,15,1,26.1,1.0,104.0,103.8,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:09:10,15,1,26.5,1.0,0.9,0.8,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,07:10:38,15,0,27.0,1.0,193.9,193.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:10:50,15,0,32.6,1.0,12.1,12.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:10:59,15,0,28.3,1.0,8.7,8.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:11:00,15,0,25.8,1.0,0.9,0.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:11:04,15,0,24.4,1.0,4.3,4.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:12:35,15,0,24.6,1.0,90.2,90.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:12:35,15,0,23.8,1.1,0.9,0.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:13:41,15,0,32.5,1.0,65.6,65.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:13:46,15,0,32.1,1.0,4.8,4.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:13:47,15,0,22.4,1.0,0.9,0.8,2,1,0.80,CYCLE,S
IND,208,6592,59453,25/04/2020,07:14:33,15,0,22.8,1.1,46.2,45.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:16:02,15,0,29.3,1.1,89.4,89.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:16:30,15,0,24.3,1.1,27.1,27.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:16:33,15,0,24.9,1.0,3.4,3.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:16:39,15,0,26.9,1.0,5.7,5.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:16:44,15,0,22.7,1.0,5.4,5.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:19:11,15,0,17.1,1.1,147.1,147.0,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,07:20:05,15,1,14.4,1.0,397.7,397.5,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,07:22:08,15,0,26.6,1.0,176.7,176.4,2,1,0.89,CYCLE,S
IND,208,6592,59453,25/04/2020,07:22:08,15,0,26.6,1.0,0.0,0.0,2,1,0.89,CYCLE,S
IND,208,6592,59452,25/04/2020,07:22:19,15,1,22.1,1.1,133.9,133.6,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:22:41,15,1,30.3,1.0,22.7,22.5,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:22:43,15,1,30.0,1.0,1.4,1.3,2,1,1.00,CYCLE,N
IND,208,6592,59453,25/04/2020,07:22:48,15,0,23.7,1.0,39.9,39.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,25/04/2020,07:23:05,15,0,25.4,1.0,16.8,16.5,2,1,1.00,CYCLE,S
IND,208,6592,59452,25/04/2020,07:23:17,15,1,22.5,1.2,1.2,1.1,2,1,1.00,CYCLE,N
IND,208,6592,59452,25/04/2020,07:23:19,15,1,26.3,1.0,2.2,2.0,2,1,1.00,CYCLE,N
