DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,10488,28656,01/07/2019,00:43:42,15,2,29.3,1.0,1324.2,1324.1,2,1,1.00,CYCLE,S
IND,208,10488,28656,01/07/2019,02:19:09,15,2,17.1,1.0,3531.7,3531.3,2,1,1.00,CYCLE,S
IND,208,10488,28656,01/07/2019,04:39:38,15,0,10.2,0.7,9406.5,9406.5,2,1,1.00,CYCLE,S
IND,208,10488,28656,01/07/2019,05:00:13,15,0,6.7,0.7,1235.3,1235.4,2,1,1.00,CYCLE,S
IND,208,10488,24027,01/07/2019,05:01:17,15,1,24.9,1.0,3767.9,3767.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:01:56,15,1,27.4,0.9,38.8,38.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:09:26,15,1,27.6,1.0,449.9,449.7,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:21:29,15,1,20.5,1.0,72.0,72.0,2,1,1.00,CYCLE,N
IND,208,10488,28656,01/07/2019,05:23:55,15,2,31.4,1.0,7617.8,7617.7,2,1,1.00,CYCLE,S
IND,208,10488,24027,01/07/2019,05:31:04,15,1,22.9,1.0,574.5,574.3,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:35:31,15,1,22.9,0.9,267.0,266.8,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:44:17,15,1,22.5,1.0,525.9,525.8,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:47:44,15,1,24.1,1.0,180.3,179.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,05:55:34,15,1,28.7,1.0,470.2,470.1,2,1,1.00,CYCLE,N
IND,208,10488,28656,01/07/2019,05:57:05,15,2,20.9,1.0,1990.1,1990.0,2,1,1.00,CYCLE,S
IND,208,10488,24027,01/07/2019,06:04:55,15,1,22.7,0.9,561.3,561.1,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:06:30,15,1,25.5,1.0,29.6,29.2,2,1,1.00,CYCLE,N
IND,208,10488,28656,01/07/2019,06:08:10,15,2,28.3,1.0,664.8,664.6,2,1,1.00,CYCLE,S
IND,208,10488,24027,01/07/2019,06:11:38,15,1,19.4,1.0,308.5,308.4,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:12:02,15,1,24.8,1.1,23.2,23.0,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:12:04,15,1,21.8,1.0,2.7,2.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:12:42,15,1,23.6,1.1,37.4,37.2,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:17:20,15,1,23.7,1.0,278.5,278.3,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:17:49,15,1,25.0,1.1,28.8,28.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:18:43,15,1,24.7,1.0,53.8,53.7,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:21:37,15,1,26.9,1.0,174.2,174.0,2,1,1.00,CYCLE,N
IND,208,10488,28656,01/07/2019,06:22:58,15,2,13.5,1.1,276.3,276.2,2,1,1.00,CYCLE,S
IND,208,10488,28656,01/07/2019,06:25:17,15,2,22.6,1.0,138.5,138.2,2,1,1.00,CYCLE,S
IND,208,10488,24027,01/07/2019,06:27:42,15,1,19.0,1.0,232.5,232.5,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:28:19,15,1,26.8,1.0,37.6,37.5,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:33:41,15,1,21.5,1.1,171.1,170.7,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:38:34,15,1,18.8,1.0,292.5,292.3,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:40:07,15,1,25.9,1.0,20.0,19.4,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:41:41,15,1,24.0,1.0,94.4,94.3,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:43:06,15,1,25.0,1.0,85.1,84.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:44:07,15,1,26.4,1.0,60.4,60.2,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:45:07,15,1,27.8,1.0,60.3,60.1,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:47:11,15,1,14.4,1.0,124.0,123.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:47:12,15,1,16.5,0.9,0.8,0.6,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:49:56,15,1,17.6,1.0,164.6,164.4,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:51:33,15,1,26.0,1.0,97.0,96.8,2,1,1.00,CYCLE,N
IND,208,10488,28656,01/07/2019,06:56:00,15,2,29.5,1.1,1830.5,1830.3,2,1,1.00,CYCLE,S
IND,208,10488,24027,01/07/2019,06:57:29,15,1,23.6,1.0,355.3,355.1,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:57:35,15,1,20.3,1.0,6.2,6.1,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:58:36,15,1,22.2,1.0,61.0,60.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:59:01,15,1,31.2,1.0,25.0,24.8,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,06:59:44,15,1,18.8,1.0,43.0,42.9,2,1,1.00,CYCLE,N
IND,208,10488,24027,01/07/2019,07:02:15,15,1,26.5,1.0,101.0,100.9,2,1,1.00,CYCLE,N
