DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,8196,59474,16/03/2020,04:53:29,15,1,14.6,1.1,0.0,0.1,2,1,1.00,CYCLE,S
IND,208,8196,59473,16/03/2020,05:04:22,15,0,17.1,1.0,652.8,652.8,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,06:24:09,15,0,18.6,1.1,4787.0,4786.8,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,06:52:28,15,0,21.5,1.1,1699.0,1698.7,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,07:37:26,15,0,18.9,1.0,431.5,431.2,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,07:37:26,15,0,18.9,1.0,0.0,0.0,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,07:41:21,15,0,25.4,1.1,234.9,234.7,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,07:59:28,15,0,22.3,1.1,1086.2,1086.0,2,1,1.00,CYCLE,N
IND,208,8196,59473,16/03/2020,08:10:49,15,0,5.5,0.6,681.9,681.7,2,1,0.80,CYCLE,N
IND,208,8196,59474,16/03/2020,08:11:49,15,1,21.7,1.1,11899.6,11899.3,2,1,1.00,CYCLE,S
IND,208,8196,59474,16/03/2020,08:19:15,15,1,16.4,1.0,446.1,445.9,2,1,1.00,CYCLE,S
IND,208,8196,59474,16/03/2020,08:19:29,15,1,16.3,1.1,14.1,13.8,2,1,1.00,CYCLE,S
IND,208,8196,59473,16/03/2020,08:59:33,15,0,18.2,1.0,2923.4,2923.0,2,1,1.00,CYCLE,N
IND,208,8196,59474,16/03/2020,09:03:14,15,1,22.0,1.0,2624.7,2624.4,2,1,1.00,CYCLE,S
IND,208,8196,59474,16/03/2020,09:03:24,15,1,20.6,1.1,10.1,10.0,2,1,1.00,CYCLE,S
IND,208,8196,59474,16/03/2020,09:04:25,15,1,20.4,1.1,60.8,60.6,2,1,1.00,CYCLE,S
IND,208,8196,59474,16/03/2020,09:04:29,15,1,19.2,1.1,4.8,4.6,2,1,1.00,CYCLE,S
IND,208,8196,59474,16/03/2020,09:15:24,15,1,28.7,1.1,654.6,654.4,2,1,1.00,CYCLE,S
