DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,8196,59473,01/07/2019,07:22:02,15,0,15.1,1.1,13932.7,13932.7,2,1,1.00,CYCLE,N
IND,208,8196,59474,01/07/2019,07:40:43,15,1,20.3,1.0,15053.1,15053.2,2,1,1.00,CYCLE,S
IND,208,8196,59473,01/07/2019,08:18:04,15,0,11.4,1.0,3362.0,3361.8,2,1,1.00,CYCLE,N
IND,208,8196,59474,01/07/2019,09:39:12,15,1,19.2,1.1,7109.2,7109.0,2,1,1.00,CYCLE,S
IND,208,8196,59473,01/07/2019,09:59:34,15,0,10.4,1.1,6089.7,6089.4,2,1,1.00,CYCLE,N
IND,208,8196,59473,01/07/2019,10:09:15,15,0,11.3,1.1,581.1,580.7,2,1,1.00,CYCLE,N
IND,208,8196,59473,01/07/2019,11:13:41,15,0,16.7,1.0,3865.6,3865.3,2,1,1.00,CYCLE,N
IND,208,8196,59474,01/07/2019,11:25:22,15,1,30.1,1.1,6370.6,6370.4,2,1,1.00,CYCLE,S
IND,208,8196,59473,01/07/2019,11:50:30,15,0,4.7,0.9,2209.4,2209.2,2,1,1.00,CYCLE,N
IND,208,8196,59473,01/07/2019,11:50:32,15,0,1.8,0.5,1.6,0.9,2,1,0.80,CYCLE,N
IND,208,8196,59473,01/07/2019,12:25:57,15,0,13.2,1.1,2125.4,2124.9,2,1,1.00,CYCLE,N
IND,208,8196,59473,01/07/2019,13:31:23,15,0,8.2,0.8,3926.1,3925.9,2,1,1.00,CYCLE,N
IND,208,8196,59474,01/07/2019,13:39:22,15,1,26.5,1.1,8039.2,8039.1,2,1,1.00,CYCLE,S
IND,208,8196,59474,01/07/2019,16:32:40,15,1,21.5,0.9,10398.1,10398.0,2,1,1.00,CYCLE,S
IND,208,8196,59474,01/07/2019,16:44:07,15,1,26.2,1.1,686.9,686.7,2,1,1.00,CYCLE,S
IND,208,8196,59474,01/07/2019,17:28:11,15,1,19.6,1.0,2644.3,2644.2,2,1,1.00,CYCLE,S
IND,208,8196,59474,01/07/2019,17:32:17,15,1,26.9,1.1,245.9,245.6,2,1,1.00,CYCLE,S
IND,208,8196,59473,01/07/2019,17:32:29,15,0,20.1,1.1,14465.3,14464.9,2,1,1.00,CYCLE,N
IND,208,8196,59473,01/07/2019,17:36:20,15,0,15.6,1.1,231.3,231.1,2,1,1.00,CYCLE,N
IND,208,8196,59473,02/07/2019,07:20:04,15,0,13.8,1.1,49424.1,49423.8,2,1,1.00,CYCLE,N
IND,208,8196,59474,02/07/2019,07:44:05,15,1,18.4,1.0,51107.7,51107.6,2,1,1.00,CYCLE,S
IND,208,8196,59473,02/07/2019,08:24:22,15,0,10.3,1.0,3858.4,3858.2,2,1,1.00,CYCLE,N
IND,208,8196,59473,02/07/2019,09:45:39,15,0,7.9,1.0,4876.1,4875.7,2,1,0.80,CYCLE,N
IND,208,8196,59473,02/07/2019,09:46:32,15,0,10.0,1.0,53.6,53.1,2,1,1.00,CYCLE,N
IND,208,8196,59473,02/07/2019,10:22:09,15,0,13.3,1.1,2137.2,2136.8,2,1,1.00,CYCLE,N
IND,208,8196,59474,02/07/2019,10:32:04,15,1,27.0,1.1,10079.2,10079.0,2,1,1.00,CYCLE,S
IND,208,8196,59474,02/07/2019,11:44:53,15,1,23.0,1.1,4369.6,4369.5,2,1,1.00,CYCLE,S
IND,208,8196,59473,02/07/2019,11:54:18,15,0,9.4,1.1,5529.2,5528.9,2,1,1.00,CYCLE,N
IND,208,8196,59474,02/07/2019,13:12:07,15,1,26.5,1.0,5234.0,5233.9,2,1,1.00,CYCLE,S
IND,208,8196,59473,02/07/2019,13:12:23,15,0,25.8,1.0,4684.4,4684.0,2,1,1.00,CYCLE,N
IND,208,8196,59473,02/07/2019,13:15:44,15,0,11.9,1.0,201.4,201.2,2,1,1.00,CYCLE,N
IND,208,8196,59473,02/07/2019,13:21:38,15,0,14.8,1.2,353.7,353.4,2,1,1.00,CYCLE,N
IND,208,8196,59474,02/07/2019,13:25:17,15,1,26.8,1.1,790.0,789.9,2,1,1.00,CYCLE,S
IND,208,8196,59474,02/07/2019,13:43:20,15,1,14.5,1.0,1082.9,1082.8,2,1,1.00,CYCLE,S
IND,208,8196,59473,02/07/2019,14:09:15,15,0,13.8,1.0,2857.2,2856.9,2,1,1.00,CYCLE,N
IND,208,8196,59474,02/07/2019,16:58:57,15,1,24.3,1.0,11736.8,11736.5,2,1,1.00,CYCLE,S
IND,208,8196,59474,02/07/2019,20:35:49,15,1,22.7,1.1,13012.0,13011.8,2,1,1.00,CYCLE,S
IND,208,8196,59473,02/07/2019,20:39:27,15,0,11.2,1.1,23411.8,23411.5,2,1,1.00,CYCLE,N
IND,208,8196,59473,02/07/2019,22:18:19,15,0,13.7,1.1,5931.9,5931.6,2,1,1.00,CYCLE,N
IND,208,8196,59473,03/07/2019,07:24:30,15,0,17.6,1.1,32771.0,32770.8,2,1,1.00,CYCLE,N
IND,208,8196,59474,03/07/2019,08:17:15,15,1,23.3,1.1,42085.5,42085.4,2,1,1.00,CYCLE,S
IND,208,8196,59474,03/07/2019,08:26:17,15,1,24.3,1.0,542.1,541.9,2,1,1.00,CYCLE,S
IND,208,8196,59473,03/07/2019,09:29:54,15,0,13.5,1.1,7524.3,7524.1,2,1,1.00,CYCLE,N
IND,208,8196,59473,03/07/2019,09:31:16,15,0,17.4,1.1,81.9,81.6,2,1,1.00,CYCLE,N
