DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,6415,59485,01/07/2019,00:19:53,15,0,26.3,1.0,0.0,0.0,2,1,1.00,CYCLE,E
IND,208,6415,59486,01/07/2019,01:06:38,15,1,20.3,1.1,2805.2,2805.3,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,04:56:42,15,1,28.5,1.1,13804.3,13804.1,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:07:45,15,1,24.7,1.1,662.9,662.7,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:09:39,15,1,31.4,1.0,113.5,113.4,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:23:31,15,1,29.2,1.1,832.6,832.5,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:23:39,15,1,29.6,1.1,7.8,7.6,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:24:27,15,1,12.4,1.0,47.6,47.6,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:24:55,15,1,31.1,1.0,28.2,27.9,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:28:28,15,1,33.3,1.0,213.4,213.3,2,1,1.00,CYCLE,W
IND,208,6415,59485,01/07/2019,05:36:32,15,0,24.1,1.0,18999.5,18999.4,2,1,1.00,CYCLE,E
IND,208,6415,59486,01/07/2019,05:39:12,15,1,25.2,1.1,643.7,643.6,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:42:31,15,1,29.4,1.1,198.5,198.4,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:43:07,15,1,29.6,1.0,36.8,36.7,2,1,1.00,CYCLE,W
IND,208,6415,59485,01/07/2019,05:44:57,15,0,19.1,1.1,504.4,504.3,2,1,1.00,CYCLE,E
IND,208,6415,59485,01/07/2019,05:51:36,15,0,27.2,1.0,399.4,399.2,2,1,1.00,CYCLE,E
IND,208,6415,59485,01/07/2019,05:51:36,15,0,27.2,1.0,0.0,0.0,2,1,1.00,CYCLE,E
IND,208,6415,59485,01/07/2019,05:51:38,15,0,28.5,1.0,1.4,1.2,2,1,1.00,CYCLE,E
IND,208,6415,59485,01/07/2019,05:51:44,15,0,27.4,1.0,6.3,6.2,2,1,1.00,CYCLE,E
IND,208,6415,59486,01/07/2019,05:55:52,15,1,31.7,1.0,764.5,764.3,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:57:36,15,1,24.6,1.1,104.6,104.5,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,05:58:28,15,1,30.1,1.1,51.7,51.5,2,1,1.00,CYCLE,W
IND,208,6415,59485,01/07/2019,06:06:56,15,0,21.9,1.1,911.9,911.7,2,1,1.00,CYCLE,E
IND,208,6415,59486,01/07/2019,06:10:13,15,1,25.1,1.0,704.6,704.5,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,06:12:28,15,1,26.5,1.0,135.1,135.0,2,1,1.00,CYCLE,W
IND,208,6415,59486,01/07/2019,06:14:49,15,1,32.0,1.1,141.4,141.3,2,1,1.00,CYCLE,W
