DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,10486,31906,01/07/2019,00:32:20,15,1,19.2,1.0,363.8,363.6,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,00:38:36,15,1,23.3,1.0,299.4,299.0,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,01:06:24,15,1,20.3,1.0,881.4,881.0,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,01:10:18,15,1,14.8,1.0,194.4,194.3,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,01:38:34,15,1,15.3,1.1,293.3,293.0,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,02:05:27,15,1,21.3,1.0,1612.6,1612.4,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,05:28:17,15,1,26.9,1.0,342.5,342.1,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,06:11:30,15,1,15.6,1.1,573.3,573.0,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,06:25:14,15,1,16.0,0.9,165.4,165.1,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,06:45:28,15,1,7.7,0.9,298.7,298.4,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,06:51:21,15,1,20.1,1.0,167.6,167.2,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,07:10:18,15,1,22.9,1.0,10.1,9.7,2,1,0.73,CYCLE,N
IND,208,10486,31906,01/07/2019,07:29:39,15,1,11.1,1.1,133.0,132.7,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,07:30:15,15,1,21.1,1.0,14.4,14.1,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,07:32:53,15,1,14.2,1.1,12.7,12.5,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,07:34:52,15,1,19.1,1.0,119.2,118.9,2,1,1.00,CYCLE,N
IND,208,10486,31906,01/07/2019,07:36:56,15,1,15.9,1.1,124.2,124.0,2,1,1.00,CYCLE,N
