DATA_TYPE,TIS_DATA_REQUEST,SITE_XN_ROUTE,LOC_LEG,DATE,TIME,CLASS,LANE,SPEED,WHEELBASE,HEADWAY,GAP,AXLE,AXLE_GROUPING,RHO,VEHICLE,DIRECTION
IND,208,6592,59452,01/07/2019,00:40:35,15,1,24.1,1.0,0.0,0.1,2,1,1.00,CYCLE,N
IND,208,6592,59452,01/07/2019,02:31:18,15,1,23.9,1.0,6643.5,6643.4,2,1,1.00,CYCLE,N
IND,208,6592,59452,01/07/2019,03:09:26,15,1,17.9,1.0,2287.9,2287.7,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,03:56:40,15,0,28.9,1.0,11764.9,11764.9,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,03:56:42,15,1,23.2,1.0,2836.2,2836.0,2,1,1.00,CYCLE,N
IND,208,6592,59452,01/07/2019,04:11:56,15,1,17.0,1.1,914.3,914.2,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,04:13:40,15,0,19.3,1.1,1020.2,1020.1,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,04:13:52,15,1,24.2,1.2,115.4,115.1,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,04:29:20,15,0,22.7,1.0,940.7,940.5,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,04:38:09,15,1,22.9,1.0,1457.4,1457.2,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,04:42:28,15,0,24.7,1.1,787.2,787.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,04:45:19,15,0,19.9,1.1,170.9,170.7,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,04:52:01,15,1,28.7,1.0,831.8,831.7,2,1,1.00,CYCLE,N
IND,208,6592,59452,01/07/2019,05:02:38,15,1,15.9,1.0,637.3,637.2,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,05:08:15,15,0,12.1,1.0,1376.1,1375.9,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,05:11:13,15,1,24.5,1.1,514.9,514.7,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,05:11:42,15,0,28.7,1.0,207.1,206.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:17:31,15,0,22.4,1.0,348.8,348.6,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,05:19:47,15,1,21.3,1.0,513.2,513.1,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,05:21:37,15,0,26.5,1.0,246.9,246.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:22:39,15,0,25.9,1.1,61.8,61.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:28:09,15,0,22.7,1.0,330.0,329.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:28:30,15,0,22.7,1.0,20.3,20.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:29:32,15,0,21.4,1.0,62.7,62.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:30:47,15,0,24.9,1.1,74.7,74.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:32:33,15,0,23.1,1.0,106.3,106.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:32:37,15,0,20.4,0.9,3.8,3.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:35:54,15,0,16.7,1.1,196.6,196.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:36:14,15,0,27.8,1.0,20.7,20.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:39:39,15,0,24.3,1.0,204.3,204.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:41:30,15,0,20.8,1.0,110.9,110.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:42:09,15,0,25.8,1.1,39.4,39.2,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,05:44:07,15,1,18.2,1.0,1460.2,1460.0,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,05:46:16,15,0,24.0,1.0,247.0,246.9,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,05:49:06,15,1,21.6,1.1,299.3,299.1,2,1,1.00,CYCLE,N
IND,208,6592,59452,01/07/2019,05:50:40,15,1,15.0,1.1,94.3,94.1,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,05:50:41,15,0,20.2,1.1,264.9,264.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:53:25,15,0,23.4,1.1,163.5,163.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:54:54,15,0,26.7,1.0,89.8,89.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:55:01,15,0,21.7,1.1,6.9,6.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:56:07,15,0,28.2,1.0,65.7,65.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:56:42,15,0,26.0,1.0,34.8,34.7,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,05:57:17,15,0,25.1,1.1,34.9,34.8,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:01:06,15,1,20.5,1.1,626.0,625.7,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:02:36,15,0,26.4,1.1,319.3,319.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:03:16,15,0,21.8,1.1,39.7,39.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:07:09,15,0,23.5,1.0,233.0,232.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:07:09,15,0,24.1,1.0,0.6,0.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:08:26,15,0,21.3,1.1,76.4,76.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:10:34,15,0,25.0,1.0,128.0,127.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:10:42,15,0,27.1,1.1,8.4,8.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:11:10,15,0,14.8,1.0,28.2,28.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:11:38,15,0,25.9,1.1,28.0,27.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:11:44,15,0,23.9,1.1,5.4,5.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:12:54,15,0,26.3,1.0,70.0,69.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:13:00,15,0,25.2,1.0,6.4,6.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:13:29,15,0,23.7,1.1,28.8,28.6,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:14:08,15,1,18.7,1.1,782.1,781.9,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:15:53,15,0,25.5,1.0,143.7,143.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:16:10,15,0,6.1,1.1,17.1,17.0,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:17:56,15,1,19.7,1.0,227.8,227.6,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:18:06,15,0,26.2,1.2,116.2,115.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:18:22,15,0,19.7,1.0,16.3,16.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:19:33,15,0,29.4,1.0,70.4,70.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:19:39,15,0,19.2,1.0,6.2,6.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:20:01,15,0,19.4,1.1,22.7,22.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:21:47,15,0,26.3,1.0,105.4,105.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:22:35,15,0,25.0,1.1,48.5,48.3,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:23:11,15,1,30.3,1.0,315.0,314.8,2,1,1.00,CYCLE,N
IND,208,6592,59452,01/07/2019,06:23:19,15,1,22.3,1.1,8.1,8.0,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:23:58,15,0,27.8,1.0,82.7,82.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:24:32,15,0,20.9,1.0,33.6,33.5,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:25:02,15,1,21.4,1.1,103.0,102.8,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:25:44,15,0,24.0,1.1,72.8,72.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:26:02,15,0,21.9,1.1,17.1,16.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:26:36,15,0,26.2,1.0,34.4,34.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:27:26,15,0,20.0,1.1,49.9,49.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:27:34,15,0,27.4,1.0,8.3,8.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:27:57,15,0,25.9,1.0,22.5,22.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:28:23,15,0,27.9,1.1,25.9,25.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:29:18,15,0,22.9,1.1,55.8,55.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:30:19,15,0,27.7,1.0,61.0,60.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:30:55,15,0,28.6,1.0,35.6,35.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:30:56,15,0,27.9,1.1,1.0,0.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:30:57,15,0,27.9,1.0,1.0,0.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:31:16,15,0,25.9,1.1,18.7,18.5,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:31:46,15,1,26.8,1.0,403.6,403.4,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:32:21,15,0,21.4,1.1,65.1,64.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:32:25,15,0,22.8,1.0,4.3,4.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:32:26,15,0,20.6,1.0,1.3,1.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:33:26,15,0,13.0,0.9,59.4,59.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:35:16,15,0,27.5,1.0,110.5,110.2,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:36:10,15,0,20.8,1.1,54.1,54.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:36:12,15,0,19.6,1.0,1.8,1.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:36:17,15,0,23.6,1.1,4.6,4.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:36:57,15,0,20.9,1.1,40.7,40.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:38:04,15,0,23.4,1.0,66.5,66.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:38:08,15,0,22.4,1.0,4.0,3.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:38:11,15,0,18.5,1.0,3.0,2.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:38:35,15,0,27.1,1.0,24.0,23.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:38:46,15,0,22.5,1.0,10.8,10.6,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:38:52,15,0,42.2,1.0,6.2,6.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:39:10,15,0,29.2,1.0,18.2,18.1,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:39:13,15,0,22.5,1.1,2.9,2.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:39:35,15,0,12.2,1.1,22.2,22.0,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:40:08,15,0,29.6,1.0,32.7,32.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:40:14,15,0,25.4,1.0,5.9,5.8,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:40:16,15,0,21.3,1.1,2.1,1.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:40:51,15,0,27.1,1.0,34.7,34.6,2,1,1.00,CYCLE,S
IND,208,6592,59452,01/07/2019,06:41:38,15,1,21.9,1.1,583.1,583.0,2,1,1.00,CYCLE,N
IND,208,6592,59453,01/07/2019,06:41:51,15,0,24.7,1.0,60.5,60.4,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:41:54,15,0,23.5,1.0,3.1,2.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:42:13,15,0,25.2,1.0,18.4,18.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:42:24,15,0,24.7,1.0,11.4,11.3,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:42:27,15,0,18.8,1.1,2.7,2.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:42:41,15,0,28.1,1.1,14.1,13.9,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:42:41,15,0,27.6,1.0,0.6,0.5,2,1,1.00,CYCLE,S
IND,208,6592,59453,01/07/2019,06:42:50,15,0,27.8,1.1,8.8,8.7,2,1,1.00,CYCLE,S
